Product_ID,Sale_Date,Sales_Rep,Region,Unit_Price,Quantity_Sold,Sales_Amount,Customer_Type,Unit_Cost,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1064,2023-06-26,Alice,North,74.24514286,21,1559.148,Returning,65.08685714,0.02,Credit Card,Retail,North-Alice
1071,2023-06-26,David,North,19.562,35,684.67,New,8.452,0.03,Credit Card,Online,North-David
1089,2023-06-26,Eve,North,116.6317143,35,4082.11,New,112.1671429,0.22,Cash,Online,North-Eve
1004,2023-06-27,Alice,West,85.072,2,170.144,Returning,84.378,0.11,Credit Card,Retail,West-Alice
1021,2023-06-27,Charlie,North,41.84885714,19,795.1282857,New,34.92571429,0,Credit Card,Retail,North-Charlie
1039,2023-06-27,Bob,East,129.8794286,2,259.7588571,Returning,125.5594286,0.2,Credit Card,Retail,East-Bob
1080,2023-06-27,Eve,West,37.748,35,1321.18,Returning,25.742,0.1,Cash,Online,West-Eve
1004,2023-06-28,Bob,West,145.3731429,38,5524.179429,Returning,139.4751429,0.16,Credit Card,Retail,West-Bob
1023,2023-06-28,Eve,East,122.1028571,9,1098.925714,Returning,118.7274286,0.25,Cash,Retail,East-Eve
1059,2023-06-28,Bob,North,69.64857143,13,905.4314286,New,56.27942857,0.19,Credit Card,Retail,North-Bob
1090,2023-06-28,Charlie,North,112.7648571,41,4623.359143,Returning,106.768,0.06,Credit Card,Online,North-Charlie
1067,2023-06-29,Eve,South,132.1588571,48,6343.625143,Returning,123.4091429,0.1,Bank Transfer,Online,South-Eve
1075,2023-06-29,David,South,31.29857143,30,938.9571429,New,21.08742857,0.05,Bank Transfer,Online,South-David
1032,2023-06-30,Eve,North,81.14685714,6,486.8811429,Returning,72.07885714,0.07,Credit Card,Retail,North-Eve
1065,2023-06-30,Eve,South,41.19657143,13,535.5554286,Returning,38.25714286,0.23,Credit Card,Retail,South-Eve
1086,2023-06-30,Bob,North,64.59457143,46,2971.350286,New,64.16114286,0,Cash,Retail,North-Bob
1027,2023-07-01,Eve,North,48.88428571,15,733.2642857,New,46.15028571,0.23,Credit Card,Retail,North-Eve
1036,2023-07-01,Alice,West,52.59342857,17,894.0882857,Returning,42.14285714,0.1,Credit Card,Online,West-Alice
1090,2023-07-01,David,North,139.4514286,31,4322.994286,New,128.4817143,0.06,Cash,Retail,North-David
1014,2023-07-02,David,East,135.6305714,7,949.414,New,134.4417143,0.27,Bank Transfer,Retail,East-David
1067,2023-07-02,Alice,North,32.86514286,36,1183.145143,New,19.70457143,0.2,Bank Transfer,Online,North-Alice
1066,2023-07-03,Charlie,North,81.92457143,15,1228.868571,Returning,73.69457143,0.04,Bank Transfer,Retail,North-Charlie
1029,2023-07-04,Charlie,North,37.72342857,31,1169.426286,New,27.17742857,0.15,Cash,Online,North-Charlie
1067,2023-07-05,Alice,West,109.6148571,27,2959.601143,New,103.5705714,0.08,Cash,Online,West-Alice
1053,2023-07-06,Charlie,East,15.43942857,11,169.8337143,New,5.730285714,0.18,Bank Transfer,Online,East-Charlie
1055,2023-07-06,Eve,South,127.4717143,16,2039.547429,Returning,119.868,0.09,Bank Transfer,Online,South-Eve
1004,2023-07-07,Eve,North,75.61514286,35,2646.53,Returning,65.11057143,0.09,Bank Transfer,Online,North-Eve
1033,2023-07-07,Eve,East,124.4997143,13,1618.496286,New,124.0722857,0.08,Bank Transfer,Online,East-Eve
1047,2023-07-07,David,South,37.97885714,15,569.6828571,New,27.37,0.21,Cash,Online,South-David
1080,2023-07-07,Charlie,West,128.4322857,14,1798.052,New,117.9297143,0.06,Bank Transfer,Retail,West-Charlie
1092,2023-07-07,Alice,South,77.41142857,14,1083.76,Returning,73.13285714,0.11,Credit Card,Retail,South-Alice
1042,2023-07-08,Alice,East,44.79371429,23,1030.255429,Returning,37.54285714,0.15,Credit Card,Retail,East-Alice
1086,2023-07-09,David,North,79.02257143,28,2212.632,Returning,73.26714286,0.17,Credit Card,Online,North-David
1047,2023-07-10,David,North,125.2814286,36,4510.131429,New,115.5294286,0.14,Cash,Online,North-David
1025,2023-07-11,Charlie,West,92.564,40,3702.56,New,85.25285714,0.27,Credit Card,Online,West-Charlie
1092,2023-07-11,Eve,East,88.08742857,33,2906.885143,New,74.15485714,0.08,Credit Card,Online,East-Eve
1023,2023-07-12,Alice,North,26.994,2,53.988,New,19.02542857,0.1,Credit Card,Retail,North-Alice
1046,2023-07-12,Eve,North,115.5811429,17,1964.879429,Returning,110.0282857,0.16,Credit Card,Online,North-Eve
1058,2023-07-12,Eve,East,79.91085714,14,1118.752,New,77.25628571,0.13,Bank Transfer,Online,East-Eve
1004,2023-07-13,Eve,East,33.97771429,16,543.6434286,Returning,30.50942857,0.26,Credit Card,Retail,East-Eve
1021,2023-07-13,Bob,West,127.6877143,43,5490.571714,Returning,118.6942857,0.23,Cash,Retail,West-Bob
1054,2023-07-13,Alice,South,134.1202857,47,6303.653429,New,126.5657143,0.25,Bank Transfer,Online,South-Alice
1027,2023-07-14,Bob,South,103.0311429,22,2266.685143,New,92.57714286,0.07,Cash,Online,South-Bob
1030,2023-07-14,Bob,East,145.372,39,5669.508,New,140.8494286,0.23,Bank Transfer,Retail,East-Bob
1081,2023-07-14,Eve,North,73.37514286,16,1174.002286,New,72.29,0.01,Credit Card,Online,North-Eve
1017,2023-07-15,David,North,61.36571429,23,1411.411429,New,50.61485714,0.07,Bank Transfer,Online,North-David
1052,2023-07-15,Charlie,East,88.01742857,48,4224.836571,Returning,85.78142857,0.18,Bank Transfer,Retail,East-Charlie
1017,2023-07-16,Alice,South,33.71542857,18,606.8777143,Returning,30.56371429,0.22,Bank Transfer,Online,South-Alice
1003,2023-07-17,Eve,West,53.45371429,15,801.8057143,Returning,49.404,0.23,Cash,Online,West-Eve
1019,2023-07-17,David,South,53.794,14,753.116,New,46.11971429,0.25,Credit Card,Retail,South-David
1030,2023-07-17,David,West,91.692,19,1742.148,Returning,87.12371429,0.26,Cash,Online,West-David
1089,2023-07-17,Charlie,North,28.622,31,887.282,New,24.14685714,0.03,Cash,Online,North-Charlie
1090,2023-07-17,David,North,43.27457143,14,605.844,New,38.58485714,0.2,Credit Card,Retail,North-David
1019,2023-07-18,Alice,North,147.0251429,12,1764.301714,Returning,135.5765714,0.19,Credit Card,Online,North-Alice
1050,2023-07-18,Eve,South,142.0965714,43,6110.152571,Returning,138.1277143,0.03,Bank Transfer,Online,South-Eve
1052,2023-07-18,Eve,South,25.93228571,42,1089.156,New,11.94171429,0.04,Cash,Retail,South-Eve
1062,2023-07-19,Charlie,North,87.27971429,10,872.7971429,Returning,84.01142857,0.08,Credit Card,Online,North-Charlie
1090,2023-07-19,Charlie,West,69.68485714,10,696.8485714,Returning,68.218,0.02,Bank Transfer,Retail,West-Charlie
1055,2023-07-20,Eve,West,129.6554286,43,5575.183429,Returning,117.4771429,0.13,Bank Transfer,Online,West-Eve
1062,2023-07-20,Eve,North,55.40114286,48,2659.254857,New,47.99114286,0.09,Credit Card,Online,North-Eve
1086,2023-07-20,Bob,North,39.04628571,17,663.7868571,New,30.20771429,0.21,Credit Card,Retail,North-Bob
1017,2023-07-21,David,East,11.56257143,1,11.56257143,Returning,4.931142857,0.29,Bank Transfer,Online,East-David
1023,2023-07-21,Eve,North,46.27685714,4,185.1074286,Returning,43.79428571,0.05,Bank Transfer,Retail,North-Eve
1063,2023-07-21,Bob,East,33.60485714,32,1075.355429,New,27.866,0.22,Bank Transfer,Retail,East-Bob
1066,2023-07-21,Charlie,East,33.65,4,134.6,Returning,24.82371429,0.21,Credit Card,Retail,East-Charlie
1039,2023-07-22,Alice,East,102.8611429,42,4320.168,Returning,89.14828571,0.19,Credit Card,Retail,East-Alice
1042,2023-07-23,Charlie,West,120.7588571,26,3139.730286,Returning,120.2311429,0.29,Cash,Retail,West-Charlie
1056,2023-07-23,Bob,West,77.35,35,2707.25,New,66.998,0.12,Credit Card,Retail,West-Bob
1098,2023-07-24,Alice,South,121.6811429,19,2311.941714,Returning,115.8717143,0.03,Credit Card,Online,South-Alice
1003,2023-07-25,Eve,West,71.15628571,5,355.7814286,New,63.04514286,0.28,Cash,Online,West-Eve
1047,2023-07-25,Charlie,East,108.0442857,19,2052.841429,Returning,99.56057143,0.21,Credit Card,Retail,East-Charlie
1015,2023-07-26,David,North,135.946,9,1223.514,Returning,133.7242857,0.05,Bank Transfer,Online,North-David
1062,2023-07-27,David,South,41.77685714,44,1838.181714,New,28.22114286,0.24,Bank Transfer,Online,South-David
1078,2023-07-27,Eve,North,32.25457143,3,96.76371429,New,25.78228571,0.01,Bank Transfer,Retail,North-Eve
1025,2023-07-28,David,West,33.55657143,37,1241.593143,New,31.85771429,0.22,Credit Card,Online,West-David
1054,2023-07-28,David,East,146.3448571,20,2926.897143,New,132.0611429,0.26,Cash,Retail,East-David
1082,2023-07-28,Alice,East,107.9697143,48,5182.546286,Returning,96.58628571,0.3,Bank Transfer,Online,East-Alice
1044,2023-07-29,Alice,North,52.30742857,47,2458.449143,New,43.20971429,0.12,Bank Transfer,Online,North-Alice
1059,2023-07-29,Bob,South,127.5508571,16,2040.813714,Returning,122.4917143,0.2,Credit Card,Retail,South-Bob
1082,2023-07-29,Eve,East,41.06057143,46,1888.786286,New,31.50542857,0.11,Credit Card,Online,East-Eve
1096,2023-07-29,Charlie,West,122.0168571,38,4636.640571,Returning,113.0188571,0.15,Credit Card,Online,West-Charlie
1048,2023-07-30,Alice,North,65.98371429,6,395.9022857,New,55.57914286,0.26,Credit Card,Online,North-Alice
1088,2023-07-30,Eve,East,134.1114286,1,134.1114286,New,125.2754286,0.14,Cash,Retail,East-Eve
1002,2023-07-31,David,East,124.62,21,2617.02,Returning,118.2402857,0.07,Credit Card,Retail,East-David
1039,2023-08-01,Eve,West,89.286,36,3214.296,New,83.4,0.24,Cash,Online,West-Eve
1063,2023-08-01,Bob,South,42.15114286,4,168.6045714,Returning,29.89314286,0.09,Bank Transfer,Retail,South-Bob
1029,2023-08-02,Eve,South,139.4042857,46,6412.597143,Returning,131.7045714,0.3,Cash,Retail,South-Eve
1038,2023-08-02,Alice,East,92.32342857,43,3969.907429,Returning,86.60485714,0.22,Cash,Retail,East-Alice
1096,2023-08-02,Bob,North,122.3368571,30,3670.105714,Returning,113.4245714,0.08,Bank Transfer,Retail,North-Bob
1001,2023-08-03,Bob,West,65.82,20,1316.4,Returning,61.52914286,0.01,Cash,Retail,West-Bob
1002,2023-08-03,Alice,South,91.25028571,16,1460.004571,Returning,82.06857143,0.04,Credit Card,Online,South-Alice
1016,2023-08-03,Alice,West,135.5151429,16,2168.242286,Returning,127.3622857,0.19,Cash,Online,West-Alice
1023,2023-08-03,David,West,137.8834286,45,6204.754286,Returning,134.064,0.19,Bank Transfer,Retail,West-David
1033,2023-08-03,Alice,West,17.00571429,40,680.2285714,Returning,15.46257143,0.19,Credit Card,Online,West-Alice
1043,2023-08-03,David,East,133.0451429,22,2926.993143,New,121.7142857,0,Bank Transfer,Online,East-David
1001,2023-08-04,David,West,101.8277143,20,2036.554286,Returning,93.70742857,0.25,Cash,Retail,West-David
1028,2023-08-04,Alice,North,98.56971429,38,3745.649143,New,95.72342857,0.26,Cash,Online,North-Alice
1035,2023-08-04,David,South,109.7062857,30,3291.188571,New,108.9605714,0.21,Credit Card,Online,South-David
1047,2023-08-04,Eve,South,142.1908571,47,6682.970286,Returning,135.1311429,0.18,Credit Card,Retail,South-Eve
1001,2023-08-05,Bob,North,53.46342857,4,213.8537143,Returning,51.19514286,0.12,Bank Transfer,Online,North-Bob
1030,2023-08-05,Bob,West,101.834,34,3462.356,Returning,89.28771429,0.09,Cash,Online,West-Bob
1069,2023-08-06,Bob,North,72.36771429,4,289.4708571,New,71.02457143,0.01,Credit Card,Online,North-Bob
1079,2023-08-06,David,North,44.21,45,1989.45,New,40.19714286,0.17,Cash,Retail,North-David
1015,2023-08-07,Alice,East,12.728,19,241.832,New,12.38685714,0.29,Bank Transfer,Retail,East-Alice
1077,2023-08-07,Charlie,East,134.9914286,43,5804.631429,New,125.7902857,0.1,Bank Transfer,Retail,East-Charlie
1044,2023-08-08,Alice,North,18.31942857,18,329.7497143,New,12.28971429,0.13,Cash,Online,North-Alice
1047,2023-08-08,David,North,40.77742857,33,1345.655143,Returning,38.33,0.15,Credit Card,Online,North-David
1047,2023-08-09,David,North,83.69857143,41,3431.641429,New,82.52828571,0.06,Cash,Retail,North-David
1017,2023-08-10,Alice,North,47.85628571,43,2057.820286,New,41.56571429,0.03,Credit Card,Online,North-Alice
1024,2023-08-10,Eve,South,44.53914286,30,1336.174286,Returning,44.11314286,0.28,Credit Card,Online,South-Eve
1064,2023-08-10,Bob,South,13.94942857,5,69.74714286,Returning,12.03,0.07,Credit Card,Retail,South-Bob
1075,2023-08-10,Charlie,North,143.922,17,2446.674,Returning,141.9045714,0.24,Bank Transfer,Retail,North-Charlie
1015,2023-08-11,Eve,East,38.024,32,1216.768,Returning,27.72885714,0.06,Cash,Retail,East-Eve
1027,2023-08-11,Eve,North,130.6345714,43,5617.286571,New,120.9317143,0.01,Cash,Retail,North-Eve
1028,2023-08-11,Charlie,West,142.45,45,6410.25,Returning,138.5422857,0.2,Bank Transfer,Online,West-Charlie
1032,2023-08-11,David,East,146.546,5,732.73,New,134.7068571,0.25,Bank Transfer,Online,East-David
1082,2023-08-11,Charlie,North,73.74285714,43,3170.942857,New,65.40628571,0.05,Bank Transfer,Online,North-Charlie
1018,2023-08-12,Charlie,North,91.89771429,9,827.0794286,New,90.31685714,0.17,Bank Transfer,Online,North-Charlie
1028,2023-08-12,Charlie,South,118.9622857,41,4877.453714,New,113.0294286,0.12,Bank Transfer,Retail,South-Charlie
1060,2023-08-12,David,North,117.0422857,5,585.2114286,Returning,113.4308571,0.13,Cash,Retail,North-David
1074,2023-08-12,Bob,East,85.564,2,171.128,Returning,81.94342857,0.18,Bank Transfer,Online,East-Bob
1075,2023-08-12,David,East,56.11857143,14,785.66,Returning,46.08371429,0.24,Bank Transfer,Retail,East-David
1023,2023-08-13,Bob,East,9.610571429,38,365.2017143,New,9.27,0.28,Credit Card,Retail,East-Bob
1035,2023-08-13,Alice,West,127.2848571,5,636.4242857,New,114.0482857,0.14,Credit Card,Retail,West-Alice
1084,2023-08-13,Alice,West,107.5802857,21,2259.186,New,99.94228571,0.08,Cash,Online,West-Alice
1013,2023-08-14,Alice,East,118.2522857,26,3074.559429,New,107.1177143,0.13,Credit Card,Online,East-Alice
1063,2023-08-14,Bob,North,118.4888571,27,3199.199143,New,107.4357143,0.22,Cash,Online,North-Bob
1065,2023-08-14,Bob,West,131.7854286,26,3426.421143,Returning,123.9385714,0.01,Cash,Retail,West-Bob
1066,2023-08-14,Alice,South,30.652,20,613.04,New,27.29085714,0.03,Bank Transfer,Retail,South-Alice
1083,2023-08-14,Eve,West,75.39885714,42,3166.752,New,71.58314286,0.1,Bank Transfer,Online,West-Eve
1093,2023-08-14,David,West,19.35714286,6,116.1428571,Returning,6.717714286,0.16,Credit Card,Online,West-David
1100,2023-08-14,Bob,West,32.49828571,43,1397.426286,Returning,31.45171429,0.08,Bank Transfer,Online,West-Bob
1033,2023-08-15,Eve,East,45.61857143,29,1322.938571,Returning,40.34542857,0.07,Cash,Online,East-Eve
1046,2023-08-15,Alice,South,118.13,4,472.52,Returning,117.0028571,0.09,Bank Transfer,Retail,South-Alice
1063,2023-08-15,Alice,East,43.66142857,26,1135.197143,New,29.91314286,0.07,Credit Card,Retail,East-Alice
1068,2023-08-15,Alice,South,39.55142857,21,830.58,Returning,32.64371429,0.02,Credit Card,Retail,South-Alice
1074,2023-08-15,David,West,62.78342857,29,1820.719429,New,49.22885714,0.07,Bank Transfer,Retail,West-David
1075,2023-08-15,Charlie,North,74.59542857,28,2088.672,Returning,73.43485714,0.27,Bank Transfer,Retail,North-Charlie
1014,2023-08-16,David,South,22.87428571,26,594.7314286,Returning,12.37685714,0.2,Cash,Online,South-David
1059,2023-08-16,Alice,West,91.22828571,21,1915.794,New,88.87257143,0.17,Credit Card,Online,West-Alice
1086,2023-08-16,Alice,East,83.61942857,48,4013.732571,Returning,75.21657143,0.14,Cash,Online,East-Alice
1007,2023-08-17,Eve,East,132.3742857,16,2117.988571,New,123.1517143,0.28,Credit Card,Retail,East-Eve
1009,2023-08-17,Bob,West,26.23342857,33,865.7031429,Returning,12.87771429,0.11,Cash,Online,West-Bob
1016,2023-08-17,Eve,West,22.26657143,7,155.866,Returning,8.084,0.28,Credit Card,Online,West-Eve
1022,2023-08-17,Charlie,South,81.98857143,21,1721.76,New,72.49142857,0.29,Bank Transfer,Retail,South-Charlie
1060,2023-08-17,Bob,East,126.3597143,16,2021.755429,New,113.5997143,0.24,Cash,Online,East-Bob
1090,2023-08-19,Bob,West,76.22914286,31,2363.103429,Returning,67.08028571,0.09,Bank Transfer,Retail,West-Bob
1005,2023-08-20,Bob,North,137.6842857,21,2891.37,New,125.0391429,0,Credit Card,Retail,North-Bob
1050,2023-08-21,David,North,75.84714286,17,1289.401429,New,67.05142857,0.13,Cash,Retail,North-David
1072,2023-08-21,Alice,West,25.04171429,12,300.5005714,Returning,20.314,0.03,Credit Card,Online,West-Alice
1080,2023-08-21,David,South,72.15057143,12,865.8068571,Returning,66.17514286,0.12,Credit Card,Retail,South-David
1092,2023-08-22,David,East,59.15771429,29,1715.573714,New,49.77828571,0.12,Cash,Online,East-David
1027,2023-08-23,Bob,East,15.66428571,4,62.65714286,New,8.074571429,0.17,Credit Card,Online,East-Bob
1036,2023-08-23,David,East,77.346,25,1933.65,New,72.02771429,0.25,Cash,Retail,East-David
1072,2023-08-24,Bob,South,127.65,39,4978.35,New,123.7151429,0.02,Credit Card,Retail,South-Bob
1075,2023-08-24,Charlie,West,40.42514286,42,1697.856,New,27.65057143,0.17,Bank Transfer,Online,West-Charlie
1079,2023-08-24,Alice,North,111.1891429,8,889.5131429,Returning,108.8065714,0.26,Bank Transfer,Online,North-Alice
1080,2023-08-24,Bob,West,85.13257143,17,1447.253714,Returning,78.362,0.01,Cash,Retail,West-Bob
1089,2023-08-24,Eve,North,135.0785714,4,540.3142857,Returning,120.9071429,0.12,Credit Card,Retail,North-Eve
1095,2023-08-24,Bob,West,28.548,20,570.96,New,20.83628571,0.1,Bank Transfer,Online,West-Bob
1024,2023-08-25,David,South,58.48942857,42,2456.556,New,45.31485714,0.25,Cash,Retail,South-David
1032,2023-08-25,Bob,North,136.0337143,23,3128.775429,Returning,133.5197143,0.17,Credit Card,Retail,North-Bob
1041,2023-08-25,Bob,South,50.18114286,31,1555.615429,Returning,45.84342857,0.17,Cash,Retail,South-Bob
1072,2023-08-25,Charlie,South,44.14342857,12,529.7211429,New,43.35428571,0.03,Bank Transfer,Retail,South-Charlie
1099,2023-08-26,David,West,73.39228571,17,1247.668857,New,70.62085714,0.05,Cash,Retail,West-David
1008,2023-08-27,David,South,85.75885714,40,3430.354286,Returning,76.78542857,0.26,Bank Transfer,Online,South-David
1019,2023-08-27,Charlie,North,109.2282857,18,1966.109143,Returning,102.604,0.09,Credit Card,Online,North-Charlie
1021,2023-08-27,Eve,North,16.69828571,19,317.2674286,Returning,12.68714286,0.28,Cash,Retail,North-Eve
1042,2023-08-29,Eve,South,41.55457143,27,1121.973429,Returning,32.55571429,0.3,Bank Transfer,Online,South-Eve
1099,2023-08-29,Alice,West,149.8817143,44,6594.795429,Returning,140.946,0.13,Bank Transfer,Retail,West-Alice
1033,2023-08-30,Bob,East,21.02714286,14,294.38,Returning,14.40857143,0.21,Cash,Retail,East-Bob
1077,2023-08-30,Alice,West,7.397714286,25,184.9428571,New,1.757142857,0.17,Credit Card,Online,West-Alice
1018,2023-08-31,Alice,East,66.66257143,1,66.66257143,New,66.16657143,0.01,Cash,Retail,East-Alice
1026,2023-08-31,Alice,East,41.56228571,25,1039.057143,Returning,33.05371429,0.06,Credit Card,Online,East-Alice
1028,2023-08-31,Eve,North,69.98971429,28,1959.712,New,58.72228571,0.19,Credit Card,Online,North-Eve
1059,2023-08-31,Alice,North,107.5577143,35,3764.52,Returning,95.24685714,0.02,Credit Card,Online,North-Alice
1092,2023-08-31,Eve,South,127.4971429,47,5992.365714,New,122.428,0.28,Credit Card,Retail,South-Eve
1019,2023-09-01,David,West,13.91514286,16,222.6422857,New,2.778285714,0.22,Bank Transfer,Retail,West-David
1086,2023-09-01,Charlie,West,121.7774286,17,2070.216286,New,116.4308571,0.17,Cash,Online,West-Charlie
1058,2023-09-02,David,South,31.054,9,279.486,Returning,21.73,0.15,Cash,Retail,South-David
1023,2023-09-03,David,South,136.7331429,32,4375.460571,New,136.4297143,0.03,Cash,Online,South-David
1055,2023-09-03,Charlie,West,84.90714286,12,1018.885714,Returning,72.53171429,0.24,Cash,Online,West-Charlie
1068,2023-09-04,Eve,East,41.10742857,14,575.504,Returning,32.588,0.03,Bank Transfer,Online,East-Eve
1081,2023-09-04,Alice,North,44.09657143,23,1014.221143,New,35.32142857,0.1,Bank Transfer,Online,North-Alice
1091,2023-09-04,Charlie,South,68.75942857,44,3025.414857,Returning,59.58457143,0.06,Bank Transfer,Retail,South-Charlie
1020,2023-09-06,Charlie,East,111.2457143,4,444.9828571,New,106.5714286,0.25,Bank Transfer,Retail,East-Charlie
1020,2023-09-06,Bob,East,64.43,45,2899.35,New,62.52714286,0.11,Bank Transfer,Retail,East-Bob
1013,2023-09-07,Alice,West,35.95142857,16,575.2228571,Returning,26.27371429,0.14,Bank Transfer,Online,West-Alice
1019,2023-09-07,Bob,West,74.40171429,27,2008.846286,Returning,68.21485714,0.16,Cash,Online,West-Bob
1067,2023-09-07,Bob,North,53.04,37,1962.48,New,50.12342857,0.21,Bank Transfer,Retail,North-Bob
1005,2023-09-08,Eve,North,139.1285714,9,1252.157143,New,135.3445714,0.07,Cash,Online,North-Eve
1020,2023-09-08,Eve,North,136.2977143,26,3543.740571,New,127.7814286,0.01,Credit Card,Retail,North-Eve
1046,2023-09-08,Alice,North,19.37257143,30,581.1771429,Returning,9.163714286,0.08,Cash,Retail,North-Alice
1087,2023-09-08,Charlie,North,8.505428571,20,170.1085714,New,5.522,0.22,Cash,Online,North-Charlie
1089,2023-09-08,Bob,West,122.1702857,40,4886.811429,New,116.8474286,0.23,Credit Card,Online,West-Bob
1003,2023-09-11,David,East,123.7548571,22,2722.606857,New,120.5265714,0.26,Bank Transfer,Online,East-David
1096,2023-09-11,Eve,South,29.492,23,678.316,New,17.38771429,0.25,Cash,Retail,South-Eve
1014,2023-09-12,Charlie,East,19.002,48,912.096,Returning,15.90628571,0.01,Bank Transfer,Retail,East-Charlie
1037,2023-09-13,Bob,South,68.15657143,5,340.7828571,Returning,55.47314286,0.15,Credit Card,Online,South-Bob
1001,2023-09-14,Eve,South,82.562,39,3219.918,Returning,69.636,0.25,Cash,Online,South-Eve
1003,2023-09-14,Bob,West,96.824,15,1452.36,Returning,93.89257143,0.09,Credit Card,Retail,West-Bob
1074,2023-09-14,David,South,16.16057143,29,468.6565714,Returning,4.962,0.3,Cash,Online,South-David
1090,2023-09-14,Charlie,West,76.95228571,47,3616.757429,New,67.37,0.18,Bank Transfer,Online,West-Charlie
1054,2023-09-15,Bob,South,144.096,16,2305.536,Returning,130.2225714,0.14,Credit Card,Retail,South-Bob
1006,2023-09-16,Bob,North,89.90285714,49,4405.24,New,81.25028571,0.08,Cash,Retail,North-Bob
1012,2023-09-16,David,South,50.39114286,19,957.4317143,New,40.78342857,0.03,Cash,Retail,South-David
1100,2023-09-17,Charlie,North,15.09971429,17,256.6951429,New,2.389714286,0.13,Credit Card,Online,North-Charlie
1006,2023-09-18,David,West,51.84657143,45,2333.095714,New,46.38942857,0.29,Bank Transfer,Retail,West-David
1008,2023-09-18,Charlie,South,35.31714286,32,1130.148571,New,26.32342857,0.12,Credit Card,Online,South-Charlie
1057,2023-09-18,Charlie,West,57.93542857,25,1448.385714,New,52.05457143,0.02,Bank Transfer,Retail,West-Charlie
1085,2023-09-18,Eve,East,129.1877143,40,5167.508571,New,116.6637143,0.27,Bank Transfer,Retail,East-Eve
1093,2023-09-18,David,West,109.8431429,19,2087.019714,New,108.8168571,0.21,Credit Card,Online,West-David
1019,2023-09-19,Charlie,West,86.748,45,3903.66,New,74.01828571,0.05,Bank Transfer,Retail,West-Charlie
1025,2023-09-19,Alice,East,62.93914286,26,1636.417714,Returning,57.352,0.11,Cash,Online,East-Alice
1037,2023-09-19,Alice,South,45.01685714,17,765.2865714,New,37.388,0.3,Cash,Online,South-Alice
1039,2023-09-19,Bob,South,23.35314286,28,653.888,Returning,19.05257143,0.02,Cash,Retail,South-Bob
1097,2023-09-20,David,North,53.38057143,45,2402.125714,Returning,43.57514286,0.24,Cash,Retail,North-David
1015,2023-09-21,David,South,10.61142857,30,318.3428571,Returning,7.473142857,0.2,Bank Transfer,Retail,South-David
1061,2023-09-21,Charlie,South,86.486,25,2162.15,New,78.50457143,0.23,Cash,Online,South-Charlie
1062,2023-09-21,David,North,137.8142857,37,5099.128571,Returning,133.0982857,0.14,Credit Card,Online,North-David
1076,2023-09-21,Bob,North,57.22714286,26,1487.905714,Returning,50.34285714,0.29,Credit Card,Retail,North-Bob
1084,2023-09-21,Eve,South,42.45,36,1528.2,New,41.67914286,0.25,Credit Card,Online,South-Eve
1015,2023-09-22,David,South,130.7634286,22,2876.795429,Returning,122.1597143,0.02,Cash,Retail,South-David
1036,2023-09-23,Bob,North,113.3625714,42,4761.228,New,101.4122857,0.14,Bank Transfer,Online,North-Bob
1093,2023-09-23,Charlie,North,30.73971429,40,1229.588571,New,29.92142857,0.28,Credit Card,Retail,North-Charlie
1100,2023-09-23,Charlie,North,64.512,19,1225.728,New,52.02542857,0.12,Cash,Retail,North-Charlie
1005,2023-09-24,Eve,South,11.02371429,6,66.14228571,Returning,3.5,0.1,Cash,Retail,South-Eve
1015,2023-09-24,Bob,East,103.7642857,35,3631.75,Returning,98.89,0.27,Credit Card,Online,East-Bob
1046,2023-09-24,Charlie,West,59.25371429,41,2429.402286,Returning,52.15342857,0.27,Cash,Retail,West-Charlie
1089,2023-09-24,Bob,South,71.03257143,48,3409.563429,New,64.19057143,0.03,Cash,Retail,South-Bob
1097,2023-09-24,Alice,East,129.9454286,9,1169.508857,Returning,116.208,0.12,Credit Card,Retail,East-Alice
1039,2023-09-25,Eve,West,123.2414286,37,4559.932857,New,117.9157143,0.16,Cash,Online,West-Eve
1066,2023-09-25,Eve,East,51.58742857,47,2424.609143,New,37.69257143,0.26,Credit Card,Retail,East-Eve
1006,2023-09-26,Bob,East,139.4251429,14,1951.952,New,128.678,0.24,Bank Transfer,Retail,East-Bob
1018,2023-09-26,David,East,31.51514286,25,787.8785714,New,21.13228571,0.26,Bank Transfer,Retail,East-David
1090,2023-09-26,Eve,North,15.77971429,11,173.5768571,Returning,6.009428571,0.18,Cash,Retail,North-Eve
1047,2023-09-27,Eve,North,23.03257143,32,737.0422857,Returning,10.51371429,0.22,Credit Card,Retail,North-Eve
1058,2023-09-27,Eve,West,103.8577143,29,3011.873714,New,102.2505714,0.2,Bank Transfer,Retail,West-Eve
1088,2023-09-27,Eve,North,138.7491429,12,1664.989714,Returning,125.4068571,0.15,Cash,Retail,North-Eve
1004,2023-09-28,Eve,South,137.72,27,3718.44,New,124.4171429,0.14,Credit Card,Retail,South-Eve
1049,2023-09-28,Alice,West,99.01,44,4356.44,Returning,95.75228571,0.12,Bank Transfer,Online,West-Alice
1036,2023-09-29,Bob,North,81.36457143,7,569.552,New,73.962,0.22,Cash,Retail,North-Bob
1023,2023-09-30,Charlie,North,52.26171429,8,418.0937143,Returning,44.67942857,0.15,Cash,Online,North-Charlie
1048,2023-09-30,Charlie,North,83.15742857,4,332.6297143,New,82.86114286,0.22,Credit Card,Retail,North-Charlie
